p_idle,d_idle,total_idle_time,d_total_time
1774,80,1854,2709
2142,83,2225,2712
1774,80,1854,2709
427,76,503,2705
1350,21,1371,2650
479,70,549,2699
479,70,549,2699
427,76,503,2705
427,76,503,2705
1774,80,1854,2709
1018,26,1044,2655
427,76,503,2705
1774,80,1854,2709
1774,80,1854,2709
427,76,503,2705
479,70,549,2699
1774,80,1854,2709
1575,61,1636,2690
479,70,549,2699
1774,80,1854,2709
1774,80,1854,2709
427,76,503,2705
427,76,503,2705
479,70,549,2699
427,76,503,2705
1774,80,1854,2709
1774,80,1854,2709
1740,79,1819,2708
479,70,549,2699
479,70,549,2699
1059,33,1092,2662
1522,40,1562,2669
1804,44,1848,2673
479,70,549,2699
479,70,549,2699
1774,80,1854,2709
427,76,503,2705
1774,80,1854,2709
479,70,549,2699
1774,80,1854,2709
479,70,549,2699
479,70,549,2699
1774,80,1854,2709
2106,27,2133,2656
427,76,503,2705
560,65,625,2694
1774,80,1854,2709
1774,80,1854,2709
1636,91,1727,2720
427,76,503,2705
1774,80,1854,2709
479,70,549,2699
479,70,549,2699
479,70,549,2699
479,70,549,2699
723,43,766,2672
427,76,503,2705
1774,80,1854,2709
1774,80,1854,2709
427,76,503,2705
479,70,549,2699
1652,69,1721,2698
1774,80,1854,2709
1774,80,1854,2709
1636,91,1727,2720
723,43,766,2672
1774,80,1854,2709
479,70,549,2699
479,70,549,2699
427,76,503,2705
427,76,503,2705
1774,80,1854,2709
723,43,766,2672
427,76,503,2705
427,76,503,2705
479,70,549,2699
479,70,549,2699
427,76,503,2705
427,76,503,2705
479,70,549,2699
427,76,503,2705
427,76,503,2705
1774,80,1854,2709
1774,80,1854,2709
1774,80,1854,2709
427,76,503,2705
589,88,677,2717
479,70,549,2699
1774,80,1854,2709
479,70,549,2699
427,76,503,2705
1774,80,1854,2709
2085,16,2101,2645
427,76,503,2705
1774,80,1854,2709
1774,80,1854,2709
479,70,549,2699
479,70,549,2699
1774,80,1854,2709
479,70,549,2699
