p_idle,d_idle,total_idle_time,d_total_time
5502,131,5633,7964
5805,110,5915,7943
5499,120,5619,7953
5502,131,5633,7964
5502,131,5633,7964
5502,131,5633,7964
5502,131,5633,7964
5502,131,5633,7964
6013,82,6095,7915
5512,131,5643,7964
5499,120,5619,7953
5502,131,5633,7964
5517,131,5648,7964
5502,131,5633,7964
5502,131,5633,7964
5502,131,5633,7964
5502,131,5633,7964
5502,131,5633,7964
6013,82,6095,7915
5512,131,5643,7964
6013,82,6095,7915
5777,96,5873,7929
5512,131,5643,7964
5517,131,5648,7964
5805,110,5915,7943
5512,131,5643,7964
5512,131,5643,7964
5512,131,5643,7964
5512,131,5643,7964
5502,131,5633,7964
5502,131,5633,7964
5502,131,5633,7964
5502,131,5633,7964
5512,131,5643,7964
5502,131,5633,7964
5527,121,5648,7954
5517,131,5648,7964
5512,131,5643,7964
5512,131,5643,7964
5502,131,5633,7964
5512,131,5643,7964
5502,131,5633,7964
5512,131,5643,7964
5512,131,5643,7964
5517,131,5648,7964
5805,110,5915,7943
5551,136,5687,7969
5512,131,5643,7964
5502,131,5633,7964
5502,131,5633,7964
8134,535,8669,8368
5805,110,5915,7943
5502,131,5633,7964
5527,121,5648,7954
5502,131,5633,7964
5502,131,5633,7964
5512,131,5643,7964
5517,131,5648,7964
5502,131,5633,7964
5502,131,5633,7964
5502,131,5633,7964
5512,131,5643,7964
5512,131,5643,7964
5923,118,6041,7951
5805,110,5915,7943
5512,131,5643,7964
5527,121,5648,7954
5502,131,5633,7964
5499,120,5619,7953
5777,96,5873,7929
5499,120,5619,7953
5502,131,5633,7964
6013,82,6095,7915
5502,131,5633,7964
5502,131,5633,7964
5923,118,6041,7951
5502,131,5633,7964
6013,82,6095,7915
5502,131,5633,7964
5527,121,5648,7954
6013,82,6095,7915
6013,82,6095,7915
5512,131,5643,7964
5517,131,5648,7964
5805,110,5915,7943
5805,110,5915,7943
5805,110,5915,7943
5502,131,5633,7964
5512,131,5643,7964
5777,96,5873,7929
5502,131,5633,7964
5499,120,5619,7953
5805,110,5915,7943
5502,131,5633,7964
5512,131,5643,7964
5502,131,5633,7964
5502,131,5633,7964
5512,131,5643,7964
5777,96,5873,7929
5502,131,5633,7964
